address,owned
"0xc6b50b7a0c0fca11d8581c26fd61a30f8fdf9ecc3aab1da6bb7711cdfd7057c7",1
"0xe2186283e3c6a8c04ccdb363d001f51b7eb4923d89b2d9a267cfa015ea017a84",1
"0xe1bfa49fd743dd262cc6bb33dbdb468b473c41eaf2848428b94e3166fa1f3124",1
"0x9dffbc21391863acb7d2d4adcd8a56beaf8aa40172a47693a26e647018b15ea1",1
"0x1897ffaea674c368670162f1a14f326a8484576b163819edec47af1f4a10df63",1
"0xca671fddee42d6ce41aea3e8b5a9064cca86c333bb13f8a8d69f5f8261761a93",1
"0x6435f7df9f55b38aaeb42b546c32aea9f4393f5a5dc0be6d7468714bc2688956",1
"0xf69bf77ceb226a906113ec331b22535214b2702a3739ba7bbe569b95e13983a3",1
"0xaeddc03dc234358da267a9182f81e8fd38c17dc440ec3d3840047ffbeb850fc3",1
"0x210962be9258fdbf69e0681c540c0677be7b196dff3dcaa268147c876a952a36",1
"0xbc7bd39b35ad8fb2c7bd0a21c9db01881631ca848a6c85de2ea005161d22930a",1
"0x064a5ae3f8135a50dcb793ef42489d17ccc7dfb15f4bdbc79c001e0231b6e5d9",1
"0xf0397fc17cbb9a810cb39f06d9e9bd0bc0ad310912999e82393c112d15939f12",1
"0x3c0dd75f184a2f69b60d8fac8da5ff9cd2922a83aa2dd470132a9b62e24f66a8",1
"0xa0cc088f9e142545e8fca7604ca896b392642b9fb3325379d926f5f7105b97f8",1
"0xdd3bd8c7a3ec10bfe901cb9ccfe4bfb8e8316268b22ced921c4be1330ce0ea50",1
"0x1d5eccf5acd24e4eb4ffe8e95acc9d1d6f5ccb4078be52277f03b7d33d2cd4ee",1
"0xc1af54a3183a208ebe5fb1c936127772bb3044e1156dfd775fc30a4628974cc2",1
"0x97a984b535779044245fcef59ee9da65d0eb3e7bf9ab6c9281228039b3349479",1
"0x9138e7f39afd7c9a9fa387be270c66c3b1c3796859c7730a43855b4e25462e42",1
"0x60c0f80a681ebc4b8f9c43f739efe0b5a77e5637e224db51931aa71b6ea96c6b",1
"0x205adac8b2924432b6dbe5f44a270db3be39cdad25c197d8d8f48bd730a9796d",1
"0xc19415aa48a00f2d9884291aa0478d0d921b5d6af38aa3b3fcd462b330e91c20",1
"0xba1b46794ab2165a58a5dc2949d25348e519393858c2612e57a64f984cc8f88f",1
"0xd99adf53284bbfce00654b04ee3a00b1fe7840ffa89a5ecdfd08925b65735f63",1
"0x7b6275fe2d0775058a680f231b63041fae6a0960d746eddd7988e71ed61b1b5c",1
"0x6d0054734ee3542d41aa693d86a7b4bf71716536950f7a46c9de4ef90b74284d",1
"0xf4a240983973ce545943aaa8e623db65737aa367c24fb583ef5a4dc7adb8d2ef",1
"0x360aaa74649e7abd50d1f53edfb989489ace2df415c064712e183c04fff4ac42",1
"0xcdd8a938f00599f0f99854186d609e58ce60447c65628a70aff669f966cf8133",1
"0x79a96205471bd40d8523fe64281fed0d14290f073e4eb59a3376c7d039e184f4",1
"0xf6f01d8bc23cc256e76410425afda433d7054b1c993990421b0f28406ebc726c",1
"0x7cb43222795ac7ca2b013b647b8deeac43d88d7a324c21115c337d4bf580aaa8",1
"0xe15555737379d4a090911960dcf7bad7c54691854db2d6ec7d3d4d3e3ebf555f",1
"0x65cfa9e712a0a598266ed4b8247e2e10d06b80cfd67f9ad049d74d7e4dac8836",1
"0xf0ba3266874c538eed7c2fd213510fedba6fd9f91a5035bd16059d5ac34ffca0",1
"0xec10a6ec53e89fcbc259b2379a369c89d9a46801b3f3dbe28b37abc4c7ea494d",1
"0x383ae5bf426c4062c2eee149afe77d310d478e35ccefd9c2be2fb216932e3e5f",2
"0x1963d796f626fe4687fe165387ca665136fb2928dba53916827fa99bd2d3c540",1
"0xf7c11f751370885e56af197dc015b0ce44f481dd470d33e5dac0c977776ed0ea",1
"0x4d1ef6806318fc9949ed517e4f555d3fa676d0da258c72260e0dba93e739b57e",1
"0x3628b1c8ac1fefa588454d6c897c5fcc5f97a86ac2e6191a224e30639a8be4a8",1
"0x9b566e0af7391ca666ff75f770bb0fc9c12e095e2bb7281c32b0915829489dc3",1
"0xe96c321436db7f3b2fef2c53b1522deb904c7a318112fa1e7459dcd37058c03b",1
"0x961c64130d0a5759ee7d37491879e99d7f19b8576579e7de6b567a57e8945c90",1
"0xc7452f239c570744a3a293bdd8ec085a91c01825ed3f9c25fa0e3fe933949ac8",1
"0x802413a949b77b8bee25a34263e43156ceeb3fdf46054d2c15ae1ee6237c9953",1
"0x54df66ae236c54ce3aa05f5d92b777a0fc9bca04ab0f012cba02694103dc2afb",3
"0xfe7dc08e0c319f2aebfddb4116a38df7ec729037b23dca3e17e8e83b2b8d2c8f",1
"0xa5b1611d756c1b2723df1b97782cacfd10c8f94df571935db87b7f54ef653d66",2
"0x3637233e6336bf4c05715eff386881dcae722d0e321c5432aaafacb076d303b8",1
"0x782f1cc8d457a392c29ea680eeae2ed7f499bc1cedd3b4f288920d026a8b9872",1
"0xf9c1441e9a5dbaecd9f8f4e16358d4a5c845719611f150bdb76f6832845b5341",1
"0xfe4d509852667aef2d2533e951b62b92a09b44260158073cd66be7b5b47eca67",1
"0x4466fe25550f648a4acd6823a90e1f96c77e1d37257ee3ed2d6e02a694984f73",1
"0x0200cd7f8332d7ba9292b8578e9d09f4fe5d3fa475483e221817542693a64636",1
"0x218d681498a1c54595eb67163dda0a818a9d29314ca7e134ea9e8f6d59ff7694",1
"0x3039d7ec3c680d229d239c1fa8c841750fb15df6122e8af2e577d821b137655b",1
"0xce52c7aab8daeea0820d7f505a831e02919abc554800396d2b23480383957c24",1
"0x8363d38544f02517d859db62c766997d2bd2ea86e821c75100d1629c8286b37a",1
"0x1f3325370bd608225661d3d94c296226ab1674b20ca938cb980fcfd30bb34c71",1
"0x54548ac2794b84713db2e97523ceceaa1d11a09d306dbd236eab9f39480dfece",1
"0x9ccd3edd989295e289d47dd1cb9f29146d338d495be294fc1b797a26f24a0428",1
"0xa507af3b1e909870eff4f9d50d57921610105b3a484404de29c836729e9e9f91",1
"0xa180dc2d612f1736bbdbc63b57fa0b1e12234d92141b4c857277660370ac6628",1
"0x948b24bc73076183fd67d177cecc237c125d289888e762e947cbf5744afa3929",1
"0x3d6751e2afcf74fcf8a7262e84be0eb0d8cbee83334bd787c851db7b0d1ca34d",1
"0x579006ef994c847f84647ce6112e981127e0e526ca9f6a7c87ee25d967313d57",1
"0xc64c4d054117c633e0e68fd860a737dbcd5042d29045f2bc0303fc5969650229",1
"0x0a9d764abd168f34bd27bf945cd3c6bb5baddb5a769ae28f3bde349d99b1d6e3",1
"0x0bcf9906833ffdb8029574138db83d14879dd6e5cde14a34540b5d3dfd0fde08",1
"0x0778e61f76b7349c1e148ed46d411106479042e8eb9fd06f3a63db37e5eb4b12",1
"0x0597652a0b1c93c900f2d7f51a2a2c2bb6dc4a5897a9ac3d601bce0c716ab9b4",2
"0x9b2aa6b26b368adc8c9add5a1584d7f7ad43b20a81e068e1ca14d3c0f437bcfa",1
"0x7323069a5d7200bba5ac6331e707aa519b18b03ddba7f0c9d8dbae7b85cf1bfb",1
"0x42eba5efade581bdaf4383974bf63494266d0072180197396f24ba5bc4c076b5",1
"0x5587457d2f1aecc1c05767898336399192c9e85d868fe3839d9ae11491d0ca1d",1
"0xfee83c25d0d806d486edf8269bfd050f0be2d269e361e1f73e76452754b1c553",1
"0x196816c521f2610ad8b8fd767c81b53131aa2c1057132af39052d0b97dce8d49",1
"0x08d1a050fd835034cf9120adc76096b4a0871c9f3278391bb503969b34eb959c",1
"0x66acdff3ef2f0d61e081570139b68d95171d22a15f5f6f7650bca28bb04cab88",1
"0xec507662343abb53715b133f84ee2c03cd1b7919023e796d92a2962c9ca7ae2f",1
"0x62218178bf78b1f255b9c9e1b66e0f4e5f9cd6e2892073c2befa5d5d18e4e73e",1
"0x438b8b26dacf98d01122ea078f474412dd5b6232faae0d7bf7c7c262a31d588c",1
"0x24b1558be0ed4bf6fc130ba150c632db2a96020bfe1bdf41a38cf423857fdf42",1
"0x55d70e302c46fe3ad5dac78cba04da815bc4be609cd781bfdd8d3ad792a22a46",1
"0xf7dbb76fa0f482167c027d8a1784d72076b98841f8e078eb051251df10ef6993",1
"0x31cf80a8cd060af95a4d71d6fd132133760c122f71ccc91390e76ae6ab9a0e25",1
"0xb32aaa00bdd8fb38e606049f355030f0d3ae89ef882793c7a4586c7fa3b907e4",1
"0x70b81ed9f8f846216fad8bce3574dc166d94431f2acb40799daf5d0d669f6747",1
"0x9a7880f069217e441c3d5a3a90b1ffd13136a25cd39c24d6442492fe27f99d2c",1
"0x04992d0b4324493868411ab3cecb457c154d0c40178162d120734ea5ab82fb12",1
"0xe10853bb0a4122405c425a0a1fd0026716287c7c975c88668d1d68756066b899",1
"0x4182d1e45353a76b862da8c4aa601fa105de02e92459cce30bc9170123130251",1
"0x7c7a1a9539735081bb410864373f0bc4c42fa7a65fe77ecaf6a31550a9c3b722",1
"0xb5bb9a5d4c1d06a17affe56ea88d6094d3e21fa6ed91249f75a79b42ff95f405",1
"0x305ea865c75175ae8681314dc32da2ef45b750398c08d6d85508add0ae19bcc3",1
"0x146456ec194dcb84c350e1ef58b01354efb1b86f20154c1a3f19374703b5daf5",2
"0xafe04e10fe098546ebece9855cabbdcd46c94c21cb563809aa3aa3dcb18e83a8",1
"0xc2e51bee7838802966b67649eeee823ae0b069cb4764334537a15c6c4d98098b",1
"0x96275ffaecaa8e7c72bb0588c53738b4158769efd9342012dff429d1cfc961f3",1
"0x2b8d51cd0eb0e28d0f577267a376293fc9a11acdb8e758c2496b44b0b6786210",1
"0x0e0320f4b92ede52f0f4a4f201bbe7c48f70e3f3349389c69d2d54d5dbca2ea0",1
"0xfee271bbda806bcfbae6f98afad78ddd40775d8dab41267511a8164b1add3b83",1
"0x12f7edcc5628f5ec8efeeb8b9ccd28a3fbc1add5eaf1c6b248746fcf7c29e183",1
"0x922abaf6693f82b00199f578f6f93ec2465dba0ef624d8bef18717be6a02ddac",1
"0xd612b939b1444c327b520426e9ef263b1d8e7bb6f57d86619f3f39d5f5812012",1
"0xa37eb3abec9142f408c062c456a824cc1ea35f8fc9d6e4ffbf7bdb246e9d9758",1
"0xe6290497dad2f6de96a03bae9a518e9c84a09fbfbba2a0b11e9b4f9295148e08",1
"0x13106d9ab5129cedf8172284560851eaf6bde69082b5eefd187f8c81a7f9335d",1
"0x60cd30eed5825a231dad9b242273bc3eb80cc5e00b386c4ab571403a54781114",1
"0x011fa8587f8e620391c6c536c700a09d9fbe0d2a07c84f40dc0605266f9bf264",1
"0x7d767542512cbb5ef52bb7fdc38a006b9ba85668a033e6b0d8ead8243d2a6f39",1
"0xc9e29fb32b05d3febe55abb692d8702724053ae1e5af3ce04a6ea1ce67ac46c0",1
"0xbf96c4af0fc455c20f4489bd61098857f336372ae0978eb404b6063cc220df0b",1
"0xdfb17285cb60e8c35490e1ea96ac7f59dabbb37d0014f4c087b54a056ab6ade7",1
"0x1b267ccfd55ca3e35979bede50209a1dcfea907da66879b92917a9f3e08fc2f9",1
"0x45b4ad84e35485dcb6af6bde40a14a49cf54ac62f67412cca33fa53bbc13d3bf",1
"0x97e327d4710d2b75fdbc2cd446a80c546ba739bf4af3d9a76bd8064925f470a3",1
"0x1022dbd0abe20ac168cc0f342166e0e615604219bc11b98839a727487b5313c0",1
"0x55388e826367ece303248227746e706296a7ac9c875a292c73326ebf2559cd83",1
"0x6f2b92c13bd6b3b5c4a07ac60dbd5a10fbbb1fd22d84a91984ce68811ffe0b2e",1
"0xe77f8ca529ba22bbf3784f68d05b4d6a1c22e5c982ce8903fd2cd539201e3a16",1
"0x5fc405a6fe03bdae98214dc6fcf47e3211a0d20dd9e07d7639543d1bd984a71a",1
"0x4306493c1f6f51c53384600850fab4ffc0696c843bdf9d0b32f643c5716c8adb",1
"0xbef49ff605415ce143941d5e8df6496430c09ec6437ccb88e628c4062e18f581",1
"0x38180da52da22eb2a60a58a62f4ff6be66205999fd9d4e1c223d73ccdb6da0a8",1
"0x2947eff91545f24fabdc27be410120139f577d6f09c9753c93dd67ce58637ef4",1
